COURSE, STUDENT-ID, LASTNAME, FIRSTNAME, ANSWERS, LETTER-GRADE, CORRECT-COUNT, INCORRECT-COUNT, BLANK-COUNT, TOTAL-POINTS
CS-250, 24364, MBOLHGPR, EFKVAV, AACCAABACBCAACBCCBBCABBCACCACABBCBAAABBCCCBABBCCCCACACBACBBCBBCBBACBABBCAAAABBCBAAACABCBBBCBBCBAABBA, C, 34, 66, 0, 72
CS-250, 36777, SPRHROUIQ, WUDKFQM, B BC AACBBBCBABAABBCCBCABBABABBAAAC AACCCBAACA BACBBCBCACCBA BAB ABBCCCCAAACCAAACCBAA ACCCCCACAAABBB, C, 31, 62, 7, 68
CS-250, 42226, GKVNOKMHI, GIFDEOJ, ACCABBCBBA AABA BCCCCAABBBCBB  CBABCCBBA CCA BAA B BCCBACACAAAACACCABABBCAACCCBCCCCABCBAA BCC BABCBC, D, 27, 63, 10, 59
CS-250, 23578, NFONM, RAWRRFFW, C BCABBCBCCBCC BCCCACAAABABCBBACAAC CB CC CCBCCCC BBC C BCBAABC BABBCCBCBBBCCCCABCBCAABABBA  AC CAAB, D, 26, 62, 12, 58
CS-250, 22051, DOAGFPDP, DHPAJSQL, BAACABCC  AA CB CCCCACAAAAABACCCAAB  CCCB BBBCAAACBCAA C AAACCC BBBAABCAACBBAAACBBCBA BAABBCB BACABC, C, 30, 58, 12, 70
CS-250, 40321, OGIRVI, XVGEWVDU, BAABAAA BCBCBABCBCBACCACABCABACACCABCCBAC AC CABBAABBBBBB BBBAAAACAB BBCBCAABAABCBB BBCCBCBAC BB CAC, A, 38, 54, 8, 90
CS-250, 19246, TIOVEMOLE, IPOWWILVS, CCBCBBACCBBBBABBBACABACCAABBCBCCBCCBCAAACBCCABCBCBACBBACCBBACCACCACCAACCBBBABCBBACCCBBCCCBAACACBBBAA, F, 28, 72, 0, 54
CS-250, 35049, WIFDPNGGK, AVPKJ, CBCBBCCCAACBBABBCCCBBCBBACAAACABBBCCCBCBCACCBCCABBAACCCACAABCACAAACBCCBACCCBBACABABCCCBAACCCCCABCAAC, C, 33, 67, 0, 69
CS-250, 32598, NWUWK, NMPUC, BCBAABCBAAACCAACACBBBBAAABACBCCBBACCBCABBABBBBBACABACCCCBACACBBBBCABBBBCBCABBABAACCACCBCCAAAACCAAABA, D, 29, 71, 0, 57
CS-250, 28240, CGMSEDUWN, OBTANR, BCCAAABCAAAABAABBACABCBCBCACACBCBBBABCBBBACABACABBCCCCCAAABBCBBBBBBCBCAAAACBBBCBBAABCACCBBCABACCACCA, C, 33, 67, 0, 69
CS-250, 16281, HUUIBEHKS, CAGFLXVI,  CABBBABBCBBABBBBBCC AAAABCBBAACCBBCACBBACCA BA CBCA CACBC AABCABACCBAA AACCCAAC BCAACACBAABBCCCBCAC, C, 32, 60, 8, 72
CS-250, 29141, PJAJCF, ABSSXWFI, BBBBB  BCAABAABBABCACACCB CBBCB CBCCBABACBB BABB CCBCCCAABBCC BCBBACCACBCACBCCCACC BAAABA CCAABBBAAB, D, 27, 64, 9, 58
CS-250, 31709, LDHAT, WHVPGFVC, CBCCBC B CBCCCABCCABCCCAAACBBBBCABBC CAACBBA ABB BCCCBACA ACCBABAABABAAAACCCCCBC A AABACCCCBACBB BAB, C, 32, 59, 9, 73
CS-250, 15513, NVJCGUJXX, FMPKQCJKC, CBABABB AAA CBBA CB AACBBCB BBCBBBC CACCCBCBBBACA B BBCBCBB CBA C B BBB CCBAABBBBBA ABACCBC ACC AB B, B, 33, 50, 17, 84
CS-250, 29688, INOWNF, KTOHSD, CACBBBABAA ABAACC ABABBABAC CBBCAAA BCAAACBBA BCAACCABABCBCB  A BAAACACAACBABCBBAAB B CCCBBAAACBCC A, D, 27, 62, 11, 60
CS-250, 21888, QHBHNHW, HDBLH, B BCAACCBCBACBACBACABABCBBBBBCBABCBCACABABCAAABCABCCBBBAABBACAAACACAABCCCABCABAABAACBCCBACBACAACAAAA, A, 41, 58, 1, 94
CS-250, 12729, IWUHO, IQDVM,  ABABBCBAABCACAABACBCBAAAAAAACCBBCABAAACCACBCACAACCCAABBBBBBC CBBAAACCAAABAAABBBBC CBCACCAAAACBBCCCC, D, 29, 68, 3, 60
CS-250, 38726, KAQHXHA, RKRWPKPO, ABACABABBBAABAB CA  C C ABAAAABACACC ABACBBBBACCBBABCA  BCAACBAACAA C AACAACBA AA B AB CABBA  CC ACC, B, 31, 52, 17, 78
CS-250, 10818, RERLNU, MIPWGQ, B BBACBB AABCBAAACAA BCAABCCBABB ABCCACBABCCCCABCBACABBACBCABBCBCCBBBAAAACAA BBBCCBCCCABBACACCCBAAAB, F, 26, 69, 5, 53
CS-250, 31885, RQFUDOQU, OXFQJFNAM, ACB ABBA BCABBACA CAACACBC  CABACBACCBA ACBCBBACAABBACCCCAABAABBBCCCABBBBBCBCCCCCCBABA BAACACCBABAAC, C, 31, 62, 7, 68
CS-250, 13167, HVFRJMJ, EPDMDER, CBCCB ACCCCBA BACBCAC  BAAAB B  CCBCAABABCBACBBAAABBA CBAAACABCBACAA CCB BBABBCCAAACBBA BCCAB CAABCA, B, 32, 56, 12, 76
CS-250, 40568, MISIP, CKWPRJAOE, ABCA AABABBB C CACABBAAABC CCCA BBCCACCBAB CCABBABCB CABACA ABACC CCBC CA ABBC CCCABCBC AA   AABACAB, C, 30, 54, 16, 74
CS-250, 38818, JRMCSSP, RWWUIJ, CCCAACBCA BCCAAACABBA B ABAB BA   AA AABBB AC BBCA CCBBCA  CCACABCBAAACA AABB CACCAAAC B CBCCCCBCCAC, B, 30, 53, 17, 75
CS-250, 17851, EEKDQ, NIIQNK, CABBABAABBBCBABCBAACBABBAACCCCBACAABBACCBBBAABBABCCACABBCCCABCBCACCBAACBCACBBCCCCACAACABBCCCAAAABBAC, F, 28, 72, 0, 54
CS-250, 18366, ITMJF, ISGAA, C BCBBACAACBCBBCCCBBCCACABABBBBCACBCCBCBBBCBBCCABBAABACBAB BBBCCABCABABCBCACACACAAABBCCBCCBAACACBCBB, B, 36, 62, 2, 80
CS-250, 40951, STLBTWQH, APPOPFC,  ACCAAABCCAABBABAACABCBBBBBBCCCCBCBAACCBCBCCCCCBBBCCABABABBBCCCAACABCAACBABCAAAACACACBAABAAAAACBBBBA, B, 37, 62, 1, 82
CS-250, 42351, GRFDJB, QKRGKBM, CBACBAB CBBCCAB BCBCC BBAA ABCAC BAA CC CBCAAABCACAACABB CC CBCCCB BBCCCCBC CCBACAB C  CBBAAAC  BBAA, B, 31, 53, 16, 77
CS-250, 40047, SDIQGPBXO, DRWRP, CCAABC AB  CBCABACBBBCAAABBB ACBAB B  BCCCA BBC CBACBB  C B BBCBAA C BA CCAB   C AC A AAC ABCABC AAC, F, 17, 59, 24, 43
CS-250, 24643, QSEBFMHE, UXDBH, ACBCBBAAB  ABBAB CB BAACACA AB AAABC A B BBCCABAAAACCCAAAA B  B AAACCBABBA AACBAAAC CACCACAC BA BCCC, F, 22, 61, 17, 51
CS-250, 34527, VSXRSS, ONWBKXK, AABAAAAACBCAAAAACCCBCCCCBAACBBAABABACACBABBCCAAABBBCAABBBABCAAACCBABCBBBCAABBCAACCBACACCCAACAABBABBB, C, 32, 68, 0, 66
CS-250, 28678, KAILPGWF, OFUVE, ACCCACACBCCCBBBBCBBBCBAABCCCCACABBBBBBBBACABBBBCCAACAAACABCCCBCBBBBBBACBCBCCBBBAABABBCCBCBACBBABABBA, C, 33, 67, 0, 69
CS-250, 25118, QBUPEPNK, BAUQJGPOO, CACBBBAA ABCBCBAABABABBA A BBABCBBBBC BCBCAAAB ABAACCBC BACCACA  ACBBA C BCBCBBCC ACBBBBBAB BBBABB C, B, 32, 55, 13, 77
CS-250, 24581, UBBAOS, NOTSK,  CACBABBBCBCACBCCB CACBABCCBC C CABAB BABBB  ACB  CCB BCBCBBC CCBABCBCCCB BBABAABBB ACBCBAAABC B CAA, B, 31, 54, 15, 76
CS-250, 38676, GDGLGUOS, VWVXASIN, CCC B AAABAACBBBBC CCCB  CCCCCBBACBBBABABBAAC BACBAABACACACBCCCACACBBC BBCCBABCCA CCA ACBBBAACACBBAC, C, 30, 61, 9, 67
CS-250, 20983, MUUII, AQKETLI, CCBBAA BAABCCCBBCACC BCCABCBBB CBBABA AA ACBBBAAABCBAC CBBAACACCBABBBACC BBACBBCBCACCABBABABCBBCB CC, C, 30, 62, 8, 66
CS-250, 23741, NLJCLKCOO, PDTKMMF, C CCABBB AAAAAACCAABBCBCB CAAAACCABABAA BABACBBBACCCBBBCC ABAB CAC B BA CC CCABCCBBCCCABABCABCCCAA A, B, 32, 57, 11, 75
CS-250, 16024, FPQDMMODP, TUMOCKNLG, ABCBABCBACCB BA B ACCC  AC   BBC CBC  BAACA BA BCCBACCCCBBBCCAB CABC  BBBBBABBCC  CA AABACCACA CB B , B, 29, 49, 22, 77
CS-250, 14104, NWVURST, PTNKGKA, AACABCBAAAABCAACBABBABACACCCACBBCACAAACAABACBACAAAAABBAACACAABBCBCAAABACCCBACCABABCABBCAAAACABAABACA, F, 25, 75, 0, 45
CS-250, 38319, RDVNIJMDH, KSUDXM, CB CBABABBBCBCAAAAAC AA ABAAA  BCBBCAA AA ACCA BBB AACABC BAABBBAB BCAABCCCB ABCAB ACACACA CCACC AAB, C, 29, 56, 15, 70
CS-250, 20866, MSJRUHBIM, THMLTBQJ, BABCA ABABBBCCBCCBABCACABBB BABCB CAACABCA  ABC ACCC CBCC A ABABCCACCA A  ABACBABBCACA ACBCBBBCCC CB, B, 31, 55, 14, 75
CS-250, 15271, WSLGWCAK, HAEQW, AAAAA ABACB CB A AB  BABA CAABBBBCBCBCACACBC CB AAACACACBBCCABCBAB BCBACBBAAACCCA CCACBACBCBCAAAAB C, C, 29, 59, 12, 67
CS-250, 37537, ORJABT, AGGCX, AAABBBCAABBAAABCBCBCCAABBBBBCCAABABCCBBAAAAABBCABCBCACBBCBABBABCAAABCACCAACBBAACCCBAAABCACACBBACCBCC, C, 32, 68, 0, 66
CS-250, 20332, KQUUW, TAPBIQB,  AABBCACCAAAACBCCCABBABAABBACBBACACBAACBABCBCCACCBACCCBACAABABACBBCBACCBACAB BAABBCAABB CCACACBAAABB, C, 31, 66, 3, 66
CS-250, 40370, VBXPC, WDCMN, ABBCBBCCB BAABBBBCBAA B BCCCABAAAACBAC  BCCBC BCCB CBC C CACBCABABABBABCC  AABABCABACC CCAACACAAB AC, D, 27, 60, 13, 62
CS-250, 39070, OXXJWBL, OIGSQU, BBBCBABBBB  BAABABCC  AAAABC CBBCBBABC BCAABBBCCCA CACAA BBACAC BAAB BACCACCBCABCBACC  BACBCCACCCCAA, C, 29, 59, 12, 67
CS-250, 38804, MQTMO, XKXPD, CBBBAACB CCBABBCCABBABA BCCBAABAABBBABBBBCA BBCCCACBACB BABCC BAABCCBBBBAABACCABABAB ACCCBAABBCA A A, C, 32, 60, 8, 72
CS-250, 17173, CQKIGFIVB, FCJTQ, ABBBBACBBBCAA ABBCBC  CCABB CCBCBBCACAB BBABBAACABAACAA BAACCCBBB BCACCCBABBACB CBABA CCAA A CABBCC , D, 25, 63, 12, 55
CS-250, 17071, DIPEF, HEFXWB, AABAAAB BCABAAACBCCCCACA AA AABBA CBBC CACACC CAACBCCBBACBACACB ABBBCBABAACABCCBBA BCBCBC ABCB ABA C, F, 22, 67, 11, 45
CS-250, 12809, URADWJ, KMHCEDCMN, CA BACBCBACBBBAACAABBAACABACBBBACBCCBBAAACABCBBAACCAB BACCCAAABBACCBBAACCABCACBABBCBCCACBBBCBBCACBAA, D, 30, 68, 2, 62
CS-250, 30490, RBPIEBCU, NQNINOH, BACAAB  AABCCCACCAAA ACCAABC CAACAA ABAA BC AABBBCB CABAAABB AAACCA BC  CCAAAAAAABACC CAA CCCCCBCCCA, B, 33, 53, 14, 81
CS-250, 35680, TWPGKXJ, TWAXDGKXI, AAA AABBBBCBCABCBCCACCBABBBBCBBBBAACCC CBB   BCBCCBACACAAC  BBBA BAACCBCAAA BBBBABCCA CABCB B BBBBCC, A, 36, 52, 12, 88
CS-250, 29059, KUMUWCJO, TRGXXT, CABAAB ABACAAABCAAB CC AAAAA CCBC BAA CAACCCCAABABACBBBBBCCACCCAC A A CBABCCBACBBBBACACBAABCACBBCAAA, A, 36, 55, 9, 85
CS-250, 16356, DSNGBKO, FPISCP, AAACBBBBCCBBCAACCBABABCABBCACCABACCABCAAAACABBBCCBAAACAABAACBBCBBBBBBCCCACACBCCAAACCAAACBBBBCCBCCBAA, C, 33, 67, 0, 69
CS-250, 28194, DFWCTT, SQVNODWD, ABBAACCAB CACBB AACCBBACBCBA CABACBBBBC CCACACBABBC   CBBB ACCC ABBAAACBBABB A CABCBBABACAACCAB ABCB, A, 36, 52, 12, 88
CS-250, 11980, GVBIP, GIADBUSS,  CAABC ACBAAAC CACCCACCAABCCBCABBABBCBAABBCBCCBBABC CABBCCAA CBBABBCBAABBA BAABCAAC CCBCCABAAABCACBA, C, 30, 63, 7, 65
CS-250, 41461, LICJOTFJ, KXNTBD, CCABBBC B BCC BCCCACABABA  CCBAC B  B CBC ABBBABCBCAABCAACABABABCBB  CACBCB A CCAC  BACBAAABCAA  ABA, D, 23, 59, 18, 55
CS-250, 28294, FIQNIMK, UKEXUEQWL, CACCAA ACBBC   BABBBC AA AABCCCCAAABAA AB AC  AAAACBCCACBCBCBCC B AA CCCAB BCAACABCBBCCAABAAC BCAB B, A, 35, 49, 16, 89
CS-250, 33006, KQMEEJE, NLLXCOE, CCBBACBABBA ABAABAABCBC AAB CCB AAACACAABCAB CCAACB CABCC CCCABACCAAAB BAAAB BABBABCAABBAABCAA A BCA, C, 30, 59, 11, 69
CS-250, 37612, OCUTIHTQ, GUTXPRXH, BCCAAAACCBCBCABACCBACCACACCBCABCCBCABAACCCBBBCABAAAACCABCBCBBACCACABCAACCCAABACBACCABABACAACABACCCAC, C, 33, 67, 0, 69
CS-250, 13504, HPSLNW, SRGIO, BCABBB BCBBCACAAABACBBBAA BAC BCBAACAABA ABBBCABAC AABAAAC  CBCBCABAACBCCBBACCAAA BBABCABCCABBBABABA, C, 31, 61, 8, 69
CS-250, 27208, CCNNA, VTOQTJVDX, AB ABABCBCCAAA   CBAAAACAACCABCBCCBCBAB ACBCACACBAACBCBBCBACCCCCCBB ACCAABABBBCCCCABBCBBABCBACBCCBAA, C, 31, 63, 6, 67
CS-250, 18146, KPCMP, ALMAKMJ, CBABBBA B BBCCB ABCCB CAACAACBBAAAC CCCACA   BACBCB CB BCBC CB  CBA    CAAB BB AC BAABABAACCACAAA  C, D, 23, 55, 22, 59
CS-250, 26510, WCTIK, IWXOVQD, BBBBB AAAC CB BA AACAACAABBABACCBBB CC CAABBCCABBCBBAACAACBAACBCBACCBBACBBBBBAAAAA CABCCC CBB  BCBBC, D, 27, 63, 10, 59
CS-250, 27345, KRKWXRACX, EHTIU, AAABA BBA BCCBBB BBABAAC CC BBC BBCAACBCBABACBCCCCACABC CBBACCABBBACBAACCCBBCBBBCBCA AAAC ABCBA ABCA, D, 28, 62, 10, 62
CS-250, 13445, GVFBSER, DLNHF, CACB CBBCAACCBA BBCCCBCAACAABBBAB ACBBCBACACBACCA BBAAACBCB A AC BCC CACAB ACAACACC ABBBBA AACAAABBB, C, 29, 60, 11, 66
CS-250, 17514, WPUIR, VMJEQOEV, BBCAAC BBACA  BBC BCABA B ACCAABABCB CCBCCABACCCBBBBACBCBCCCAABC AACABBBABBCABBCABBBAAAAABBCCBCCCCCB, C, 31, 61, 8, 69
CS-250, 16836, VQTWF, LIUBD, CBBCBBAB AB AAAACCABACC A C CAACAABCC BAAAA AACCCACBACABCBCCBAAB BCA C  ABB  AAACACBBBABA CCCBBABC C, B, 33, 52, 15, 82
CS-250, 15432, HXNWIKN, NSVARAEL,  CAAAAAAABA BBBBC ACBBBCACCBCCBBBBAB BCABCBCBBCBBB AC BACABBCCBCB CBCAABCACCBBCCAB ABACCCBBBCAACCC C, F, 24, 67, 9, 49
CS-250, 19358, AJCLNXPJ, NCOXBXSGJ, BCAC BBBCBCBACB AA ABA CACBCBC ACBCC CCC ACCC B CBB CACCAACBCAABB AABAAC AAAABCCABACACABBCBBAAC  BBC, D, 25, 61, 14, 57
CS-250, 13660, IKBVWVLP, NOXKJVJ, CCBBBABCB BBCCBABCBCBAAAACBCBCBB CBCABBABBBBACB ACCA ACCCCCCA BCAAACCC BCAABC CA C AA ACCCAABAAACCB , C, 30, 59, 11, 69
CS-250, 22694, FLTPPGQ, LONGCKVC,  CCBBB AACBBBBBABBABCBCAB AACA AABBAACAAAACCCBBABBCBCCBCCC CCCACACCABBABBABCBCCACABACACAACACBBAACCAA, A, 39, 56, 5, 92
CS-250, 33760, LUXDKGUA, KFPTWE, CA CACA BCBBCCABCCACBAABABBCBBC CBCB BCBACCACBABABBBCCAAACCAAAAA AAABCBCBBACCABBBAABAA BCBAA BABAABC, C, 32, 61, 7, 71
CS-250, 17530, IETTB, MKJBGTGS, BCCAAAABCC ABA  BABCB AAA  BBC AACAA CACACC AAACCACCCA AA BA ACCBA C AA BCCCCAABBBCBCAAAC  ABAABCAB , C, 28, 54, 18, 70
CS-250, 21001, CTBIKRHV, BTIMDCDQN,  BAAABABAB BCAABACAAC  AAACAAAABCABCC CBCCACAACACBCC  ACCABCCCCABCACACBACCBCCBACBBBBACCCBBBCAB BBCC , D, 26, 65, 9, 55
CS-250, 36153, UFFOJHMR, SMXBGMOR, AACC ABACACACBACCBB CB AAA AAABACAACCCA AAAC CCCAAACCB BACABAC CCCCAACCBACACACAABBABB  AABC BCCAACAA, A, 42, 47, 11, 105
CS-250, 29774, TNXBLOCK, GKLHGMDC, AACC  BCCCBCCC BCCABBCAA CCC B CABBACCABABCCAA   CAA ABCB C BBCBBABCBBACCACCBCBACACBBBBAC ACBAAAAABA, C, 29, 58, 13, 68
CS-250, 35992, OOEFXEHSW, EUWEJLOW, BABBBACAAAA C BCBCACAA BB CBBABAACCCCABBBAACB C  ACBBBACC ACCACCACCACAA ACABACBAABCB ABA A CCABBBBBC, C, 30, 58, 12, 70
CS-250, 33658, AEQNOEVDC, MINAF, AABBBCC B C CAAC AACB CBA AABCABAB ABBAACABCBABAABBABBBBB AC CBB A A BA ABCACBB A  AAACB CCB CABABAB, D, 24, 58, 18, 58
CS-250, 35383, RHXFNBC, TGOMOSJD, BABCAAAAAB CAB CACAABBBCBCAA BB CCAA ACACCBBBAABCBCBAACCCBCCC A CBB ABBBCBCCBCB BBCC BBCACCBCBBBBBCB, C, 32, 58, 10, 74
CS-250, 24343, QXCLQS, AJJHUWI,  ABCB ACCABBACBCAAABBABABBCABB CAACBABCCAACBAABCABCBCBBCBAACCCABBBAACCBC  CCCCCCBABCBBABCAACBBBACCC , D, 30, 64, 6, 64
CS-250, 36692, JLUHWR, FIQUN, ACCB ACCBACB CBBABACCAABBB ABABCBAACABAA ACABCB CBBCABACABCABBBAABBBAAACABBBACBAACCABCCC BCAABCABBCB, D, 27, 67, 6, 55
CS-250, 13739, MUWQROBPQ, CEKGNKW, CCAABCACBCCACAACCBAABCACAACBAABCCBCBCBCCCBBBACBAAAABCBACABBBCAAACCCCACBACCBBCBAABCABAACCACCCBBBACBCB, B, 36, 64, 0, 78
CS-250, 18169, UPHHRS, WPFKV, C ACBBA BAAACABBA CBAACCACBB  ACACBABCACABABC BCAABCACCA CAABCBBBBABCAB BAC A CAABCC CAB ABBABCABAB , B, 33, 54, 13, 80
CS-250, 33299, MDCWMA, QGBKUOVO, AAABABABBCACCCBBBBBABCCBBCABBAABCABAABBBCABBCCACCAABACBBBBBBCCABACCBAAAAAACCACBBCBAAACBCCBCBBBABCAAB, B, 36, 64, 0, 78
CS-250, 28710, NBTGRHRO, MCKTNJEL,  CBAAABCABBBCBBBCBBABBCBAAACBABBCBCA CCA CBCCCAA ABBCCCCCAABCACCABBCCBCAAAA AAACAACCBBBACAAC CABBBAC, C, 33, 61, 6, 73
CS-250, 15430, SDROGKMPR, CUEPOOPD, ABACAABBC CCAAACCCBAABBCABB BBBCCC  CCAC   CB  CBCCAABABAAB   BB CACABAA AAB CAAA CABCA C  ABAAACCB , D, 25, 55, 20, 63
CS-250, 17687, XQTHXA, CEOTD, AABAA ACBBBCA  BAAABBAACAABAAABA CBB BBAAABACCACBABCBA AC CB BCA ACC CAAACBACCB C ACBBCACCBBABBCBACA, F, 21, 67, 12, 43
CS-250, 18045, HQBTGGSDK, OJTFO, ABAABABA B CC BACAAAABCABABBBACCC BCC BCBBCAAACBCCCCABA CAA A A CCA BCCAA AABBCAAACBCBACCABAA C BAAA, A, 35, 52, 13, 86
CS-250, 11944, GELWIICOU, HDGNFQ, A CAAACBA CAACBCCACB CAABBBCCCA CCBCCCACCACCACBAABBBBCCCCC CACBBBCCABAAABCACABA AACBBBBAABCBCAACBCBB, C, 31, 63, 6, 67
CS-250, 19530, VEOMW, CEGVRDKV, BBB BBAABCCCCCABCBCB BABACCACBBBA ACB BBBACCAAABACBAAACBBC CAACABCAAAABABCAACACAB CACBBBAABBCAAAC CB, D, 29, 64, 7, 62
CS-250, 19823, EWKHFTRRK, KLNKXVO, CB ABAACAAACCBBAAAACACABAAAAAACBBCABC BCCACBBBCCAABAACCBBCCAACBBBCAACBBABCBAAAAACBCAACBBACACABBAABBA, B, 35, 63, 2, 77
CS-250, 26229, JMGJI, QKUKVWVH, CACCBABBB B BABBCCBCCBABAB CAAB CAABCACACCCCABCCCBACBCACBACABAB CBBABCBCCAAACB ACAB BABAACBCAA AABBA, C, 31, 61, 8, 69
CS-250, 24498, GHUEU, KAKDNQHJE, ACAABBBCBAA  CABAACACACCBACAB  BBCCABBBAB ABBCCCCBAB AC CCC C ACC CAABCCBAC A CACCABBCCBCCABABACBA A, F, 24, 63, 13, 53
CS-250, 10728, OPFGIPAGL, UPWIR,  ABABABCABC  ABACACCCCAA BC BCAA ACCCBCAACBCCBABACB A   C BABBCC BC C ACCBCABCBB ACABCAA CBBCACA BAC, D, 25, 58, 17, 60
CS-250, 22059, OEHSRNRFE, XQVWTRL, CA CBCBAABBABABBABC BB A A BAAAAACBBBB AAABBABBAAABCCCACABBBCACACCCBCCCA BB  CACBCBCBCABBCBACAB BBCA, C, 32, 58, 10, 74
CS-250, 31116, NDMWPEV, RUSHN, AAAAACA ABCBBCBBBABBB ACAAABCBCBABACA BAB CBAABAAB C BBCBCAAA AC BA BACAAC AABAAABCAACCAAAAACBBCCCBB, D, 27, 63, 10, 59
CS-250, 35243, EVBLGFMDQ, KRXNXKDET, BCCCBBACCABCAABCCBCACCCCBCBCACCCAAACBBBBCACBCBACAACBCABBCAAACCCABBACACBACACACABAABACAACBABAABABCCCBB, B, 35, 65, 0, 75
CS-250, 28982, JDOUE, UPEQBQM, CCCB AAAC ACAB BBB CACCCBAC B  AABB ACBAAABCAA ABCBBB AA AAC BACCBB  CBCAAABBBBAABABAAB BB BBBC CCAA, B, 33, 50, 17, 84
CS-250, 41767, IQAPNUS, FJAOG, C CBBABBBABACBA  ACB C ABA BAABCACBCBCAB CCCBAABCCBB C CAACB BC CBAC BCAAABCCCABCCCBCBBACAACBCBAA CB, B, 34, 53, 13, 83
CS-250, 41651, BICMHPPEC, PQGPAA, CAC ACCC CC CABACCAACABAACCBC CBCBAABCCCCABABCBAABCBCBAAACC ACABACACCAAACBCB AA BABAB CBCBACCCC CCAA, D, 28, 63, 9, 61
CS-250, 42545, RQLTGXDD, PLIISJXVO, AC ABA ACBBBAAAABCBBCACBBC  BAABBACABCBCBBB CCCC AAACBBBCABCBBBCCACCBBC AACABABABABACACACACBABBACAB , C, 31, 61, 8, 69
CS-250, 20313, LRPMDCTLC, MPKSR, ABABBBCACCACCABABABBCABCBACACBABABBCCCABBAACBBABABBACBBABCBBBBBCCBABACCCCAAACAACBCBBAABABBBACBBCCBBB, B, 37, 63, 0, 81
CS-250, 22563, BMCNOUGHD, LBWXH, BABABABCBCBAABACCABCBBAAACCCAACBAAAABBCBABAABACCABACCCBCCCBBACAACCBBBBBAABACCABBBBCABCBBCABBABBBBCCC, D, 29, 71, 0, 57
CS-250, 10824, TRBHNXIOX, MVPGRBTX, ABCCAAACBAACAABABACCBBCCAABCCABCAABACCAABABABABCCBAACAAAAACAACCABACCCCAACACAAABCBBBBABBCCBABACCAACBC, F, 27, 73, 0, 51
CS-250, 31442, DIAUUE, ASAGBJP, BCC  CACCCACCABACAACBC  ACA BCBBBACA  BBCCBBBCBB C CCABAAABCBAC  ABCBCCAAAAACBBBCCAACBB BBCCBCABBAC , F, 19, 68, 13, 38
CS-250, 39078, SDUMXR, NICNK,  CCBABAACC ACB BBAA  CAC A CA CCA  A  ABCABA  BCBAAAAA  A AB BBBB ACCC  BBBCBCCABBABBACACACABA CCBC , D, 24, 53, 23, 63
CS-250, 35877, DOPCF, EADFTMT, CACABC BB  ACCBBBBCABCCBACBC B BCA AB ABABACCA ACACCCAB CABBBACABABBC C   BA BC CB BCBACACABCC ACAAA, A, 36, 47, 17, 93
CS-250, 33771, MDLGOS, EWFQNO, BC CBBBBAACABCBAACACBAABBCACAACBCBABBBABAAACACBA BCBCCCCCBACCBABCCCCAC  AABBCBBC ABACB ACAABAAACACCC, D, 29, 65, 6, 61
CS-250, 39375, CLXOUWCAU, VIGGH, C BABABCBBBB BBBA ACBA BBAAAC CCCBAC ABCBB BCABCACCAA BA CCCBCAAAC CAAABAACCCBCAAB CABCBAACBCBCCACCC, B, 32, 57, 11, 75
CS-250, 25539, HMGQCOWSX, XWHJWQIAX, BAC BACABABBCCACCBAACBCAAACBCAB CCCBCACBABACABABBBCA ACBAACCABACABABCACBCCBABBABCCAAABBCBBBCBBBC CBA, D, 27, 69, 4, 55
CS-250, 20462, NWTPJVF, MRLVCBETP, BAAAB CCB CCBBACBCABBAC B BABCBABBBA AAACC A  BBABAAACA CC   BB   CA AABABBAC BBA BBCACABBBB BCCBBCC, C, 27, 54, 19, 68
CS-250, 16092, CTTEUSDJJ, VRNPV,  CCCACACCCBCCABCB  ABCCBBCBCCCCBCCBAACBAAABABACCCABC ACCCCBBAACCBBBBACCAAC ABBA CBBABBCCAA BCBB CC A, D, 28, 63, 9, 61
CS-250, 14237, QDXPNFB, JSWLM, BBCCABBAACCAB ABC ABCBABAAABCBBAACCCCCCA  CBAACCCCA CCACACCCABAA  ABBC CACA BACBAC BB BAAAC C CCCCAB, D, 26, 61, 13, 59
CS-250, 21021, AWEBDIMA, VCFJJPFO, B BBBAB BACACAAABAABBAAAABBBBBACBABBBBBAAACBACAAABCABCBBBBAABCBACBB ACCAAAACCBCAAABBBAACBCCABCAAABC , A, 41, 55, 4, 97
CS-250, 13669, EEOFHT, SSOCQLHD, AAACBCB CBCCA ABBAAABAAA CBBBAACCBAAABBACBBB ABBCBAACCACCBBCACABCBCAABB C ABCBBBCBC BBCC BC C BBBBBC, C, 31, 59, 10, 71
CS-250, 38283, NPKOTMRPT, CEHQXSTR, ACACBBB CBBCB BC CAAAC AB CBAAAA CACCCBAACCBCBA C ABAB AC  AACAB ACACBAABBACAACABC BACAC BBC CA  ABC, C, 28, 55, 17, 69
CS-250, 36962, BCRSOP, VXEKBGU, ACAAA ACABBCAA BBC AABABBCBC CABAA AB CBAACCBCBCA B BCBCBCC CAACCCB A CBCCB BABBCCBACCAB  BBBACBAABA, D, 27, 59, 14, 63
CS-250, 16163, PWQWVLQ, TQTBNVVBU, ABCABBACAAA C BAAABB CB AA BAABC CCCBCBACABCBCABACABCAC CCBACBCBAAAAA A A   ACBBCB ACBBACAAAABCCCCBA, F, 24, 63, 13, 53
